STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,SEX,Sex,AGE,Age,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment,DECIMALS,Decimals
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-05,,228.89146307,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-06,,245.49151221,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-07,,264.11121676,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-08,,236.52929326,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-09,,232.32472022,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-10,,269.17993932,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-11,,244.07773877,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2020-12,,241.77595783,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-01,,266.96748624,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-02,,258.42421402,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-03,,260.10459757,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-04,,239.65751276,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-05,,210.76946829,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-06,,212.04277588,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-07,,197.00244021,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-08,,208.42517116,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M5,Unemployed - looking for part-time work,3,Persons,1599,Total (age),10,Original,AUS,Australia,M,Monthly,2021-09,,207.4839445,,NUM,Number,3,Thousands,,,,,1,One
